accuracy_local_all,accuracy_uao,accuracy_random_1,accuracy_random_2,accuracy_random_3,accuracy_edge_all,accuracy_dmin,delay_local_all,delay_uao,delay_random_1,delay_random_2,delay_random_3,delay_edge_all,delay_dmin,N_uao,N_rand_2,N_rand_3,N_dmin,N
44.3,53.5,53.1,53.0,47.8,54.4,51.9,33.98952954189392,25.416393100913055,26.867159991510796,26.61976072914777,25.306449599493714,29.941262003580796,21.36010125614604,84,73,47,72,100
