accuracy_local_all,accuracy_uao,accuracy_random_1,accuracy_random_2,accuracy_random_3,accuracy_edge_all,accuracy_dmin,delay_local_all,delay_uao,delay_random_1,delay_random_2,delay_random_3,delay_edge_all,delay_dmin,N_uao,N_rand_2,N_rand_3,N_dmin,N
44.42857142857142,52.5,49.57142857142858,52.78571428571428,49.214285714285715,54.28571428571429,48.64285714285715,34.70712557536688,28.344587463356437,30.930341193530513,34.68126548629842,28.865604435565,42.85290054276489,24.2371532357135,100,104,66,80,140
