accuracy_local_all,accuracy_goa,accuracy_random_1,accuracy_edge_all,accuracy_dmin,delay_total_local_all,delay_total_goa,delay_total_random_1,delay_total_edge_all,delay_total_dmin,delay_local_local_all,delay_local_goa,delay_local_random_1,delay_local_edge_all,delay_local_dmin,t_comm_local_all,t_comm_goa,t_comm_random_1,t_comm_edge_all,t_comm_dmin,t_comp_local_all,t_comp_goa,t_comp_random_1,t_comp_edge_all,t_comp_dmin,N,N_goa,N_dmin,t_goa
44.97428571428566,55.08857142857143,54.914285714285725,56.1542857142857,54.217142857142846,2507.756903895556,1505.5403059291887,1626.2312400156127,1715.202973482181,1424.647001528074,2507.756903895556,182.75997356871275,290.78984562665323,0.0,263.0446369927343,0.0,138.21151256194338,131.5767251645824,172.1511097632578,101.38411317947117,0.0,1184.5688197985307,1203.8646692243767,1543.051863718923,1060.2182513558678,70,61.84,58.142,0.1443387279510498
