accuracy_local_all,accuracy_goa,accuracy_random_1,accuracy_edge_all,accuracy_dmin,delay_total_local_all,delay_total_goa,delay_total_random_1,delay_total_edge_all,delay_total_dmin,delay_local_local_all,delay_local_goa,delay_local_random_1,delay_local_edge_all,delay_local_dmin,t_comm_local_all,t_comm_goa,t_comm_random_1,t_comm_edge_all,t_comm_dmin,t_comp_local_all,t_comp_goa,t_comp_random_1,t_comp_edge_all,t_comp_dmin,N,N_goa,N_dmin,t_goa
45.24,53.6825,53.72,56.2175,53.5325,2868.418594711968,1762.376020880471,1991.754313337211,2301.654835501289,1752.0233575824623,2868.418594711968,386.30592914479416,618.4419948481124,0.0,427.93298023801424,0.0,152.9252112672404,132.967795841447,282.2277109656771,143.21619583921685,0.0,1223.1448804684364,1240.3445226476515,2019.4271245356106,1180.8741815052333,80,62.692,61.242,0.39477259826660155
