accuracy_local_all,accuracy_goa,accuracy_random_1,accuracy_edge_all,accuracy_dmin,delay_total_local_all,delay_total_goa,delay_total_random_1,delay_total_edge_all,delay_total_dmin,delay_local_local_all,delay_local_goa,delay_local_random_1,delay_local_edge_all,delay_local_dmin,t_comm_local_all,t_comm_goa,t_comm_random_1,t_comm_edge_all,t_comm_dmin,t_comp_local_all,t_comp_goa,t_comp_random_1,t_comp_edge_all,t_comp_dmin,N,N_goa,N_dmin,t_goa
45.17,51.64333333333332,51.96666666666669,56.206666666666656,51.41166666666672,4302.027078392009,3058.6491545960225,3568.8412710773114,5237.30424164595,3071.3326611169277,4302.027078392009,1124.5776960216451,1681.2415512576763,0.0,1201.8126775994456,0.0,238.05758144927287,192.1694837062568,681.4446414356914,260.80147387172207,0.0,1696.013877125106,1695.4302361133757,4555.859600210252,1608.7185096457606,120,73.1,70.99,1.122094304561615
