accuracy_local_all,accuracy_uao,accuracy_random_1,accuracy_random_2,accuracy_random_3,accuracy_edge_all,accuracy_dmin,delay_local_all,delay_uao,delay_random_1,delay_random_2,delay_random_3,delay_edge_all,delay_dmin,N_uao,N_rand_2,N_rand_3,N_dmin,N
43.722222222222214,53.166666666666664,51.777777777777786,52.0,48.999999999999986,54.5,48.72222222222222,34.72536579828701,35.33957090090273,36.83339726495032,42.97796815439299,32.024027775400405,55.16629060273565,25.803626270078418,122,143,83,84,180
