accuracy_local_all,accuracy_uao,accuracy_random_1,accuracy_random_2,accuracy_random_3,accuracy_edge_all,accuracy_dmin,delay_local_all,delay_uao,delay_random_1,delay_random_2,delay_random_3,delay_edge_all,delay_dmin,N_uao,N_rand_2,N_rand_3,N_dmin,N
44.42857142857142,53.500000000000014,52.000000000000014,52.28571428571429,51.07142857142857,54.28571428571429,48.64285714285715,34.677814650059034,32.817327530588,33.85756780021377,34.91274513794149,28.82583400818596,42.712077680390834,24.22109098436378,112,106,67,80,140
