accuracy_local_all,accuracy_goa,accuracy_random_1,accuracy_edge_all,accuracy_dmin,delay_total_local_all,delay_total_goa,delay_total_random_1,delay_total_edge_all,delay_total_dmin,delay_local_local_all,delay_local_goa,delay_local_random_1,delay_local_edge_all,delay_local_dmin,t_comm_local_all,t_comm_goa,t_comm_random_1,t_comm_edge_all,t_comm_dmin,t_comp_local_all,t_comp_goa,t_comp_random_1,t_comp_edge_all,t_comp_dmin,N,N_goa,N_dmin,t_goa
45.17,54.55666666666664,53.680000000000014,56.206666666666656,51.401666666666685,4302.027078392009,3748.17296473523,4000.2174282372353,5299.515552099881,3044.203165227262,4302.027078392009,796.5964633207553,1080.093270677654,0.0,1202.0784497201992,0.0,394.8986913240487,366.12835205780823,744.5763599365308,232.51287229979482,0.0,2556.6778100904226,2553.9958055017764,4554.939192163349,1609.61184320727,120,89.848,71.012,0.41373050737380984
