accuracy_local_all,accuracy_uao,accuracy_random_1,accuracy_random_2,accuracy_random_3,accuracy_edge_all,accuracy_dmin,delay_local_all,delay_uao,delay_random_1,delay_random_2,delay_random_3,delay_edge_all,delay_dmin,N_uao,N_rand_2,N_rand_3,N_dmin,N
43.722222222222214,50.722222222222214,51.38888888888889,53.0,48.77777777777778,54.5,48.83333333333333,34.73990830393195,31.87633078753189,34.26940993853346,43.11789623951181,31.357779777161532,55.14002968946458,25.846404640718806,109,141,84,84,180
