accuracy_local_all,accuracy_goa,accuracy_random_1,accuracy_edge_all,accuracy_dmin,delay_total_local_all,delay_total_goa,delay_total_random_1,delay_total_edge_all,delay_total_dmin,delay_local_local_all,delay_local_goa,delay_local_random_1,delay_local_edge_all,delay_local_dmin,t_comm_local_all,t_comm_goa,t_comm_random_1,t_comm_edge_all,t_comm_dmin,t_comp_local_all,t_comp_goa,t_comp_random_1,t_comp_edge_all,t_comp_dmin,N,N_goa,N_dmin,t_goa
45.17,53.77833333333332,53.14333333333336,56.206666666666656,51.40333333333335,4302.027078392009,3601.538411103893,3794.162577438735,5399.597780713389,3018.1826857559604,4302.027078392009,915.3945735616961,1267.7422388432356,0.0,1203.1686810579495,0.0,419.2375760179946,261.8963908420906,841.8670695049215,207.72845307079524,0.0,2266.9062615242037,2264.5239477534064,4557.730711208462,1607.2855516272166,120,84.558,70.936,0.5081592001914979
