accuracy_local_all,accuracy_goa,accuracy_random_1,accuracy_edge_all,accuracy_dmin,delay_total_local_all,delay_total_goa,delay_total_random_1,delay_total_edge_all,delay_total_dmin,delay_local_local_all,delay_local_goa,delay_local_random_1,delay_local_edge_all,delay_local_dmin,t_comm_local_all,t_comm_goa,t_comm_random_1,t_comm_edge_all,t_comm_dmin,t_comp_local_all,t_comp_goa,t_comp_random_1,t_comp_edge_all,t_comp_dmin,N,N_goa,N_dmin,t_goa
45.222,53.524,53.122,56.162,52.19,3585.603926349308,2530.321888052215,2891.4311366394118,3628.8779213908892,2404.6232203933937,3585.603926349308,651.1558156769972,966.2840971054409,0.0,795.3340769711837,0.0,196.81804631817738,231.17699648607237,467.3337509261143,202.68632597426213,0.0,1682.3480260570363,1693.9700430478968,3161.544170464777,1406.6028174479466,100,73.15,66.528,0.20942043447494507
