accuracy_local_all,accuracy_uao,accuracy_random_1,accuracy_random_2,accuracy_random_3,accuracy_edge_all,accuracy_dmin,delay_local_all,delay_uao,delay_random_1,delay_random_2,delay_random_3,delay_edge_all,delay_dmin,N_uao,N_rand_2,N_rand_3,N_dmin,N
44.42857142857142,54.000000000000014,51.21428571428572,51.21428571428572,49.64285714285714,54.28571428571429,48.57142857142857,34.65861763740768,30.75673764203491,32.51482381252576,34.97944805206515,28.848206309541677,42.8531260656873,24.261020565034723,104,105,65,80,140
