accuracy_local_all,accuracy_goa,accuracy_random_1,accuracy_edge_all,accuracy_dmin,delay_total_local_all,delay_total_goa,delay_total_random_1,delay_total_edge_all,delay_total_dmin,delay_local_local_all,delay_local_goa,delay_local_random_1,delay_local_edge_all,delay_local_dmin,t_comm_local_all,t_comm_goa,t_comm_random_1,t_comm_edge_all,t_comm_dmin,t_comp_local_all,t_comp_goa,t_comp_random_1,t_comp_edge_all,t_comp_dmin,N,N_goa,N_dmin,t_goa
45.2072727272727,52.02545454545452,52.30727272727267,56.17090909090911,51.78727272727273,3941.3704001598967,2763.748490542781,3178.701323218656,4481.7817637726785,2768.998260911109,3941.3704001598967,927.2026987856603,1407.0468627186438,0.0,996.6138545209741,0.0,255.40872829896375,188.97236791319224,657.8972329286008,267.1999971318638,0.0,1581.1370634581538,1582.682092586819,3823.884530844076,1505.1844092582692,110,70.754,68.786,0.4814400911331177
