accuracy_local_all,accuracy_goa,accuracy_random_1,accuracy_edge_all,accuracy_dmin,delay_total_local_all,delay_total_goa,delay_total_random_1,delay_total_edge_all,delay_total_dmin,delay_local_local_all,delay_local_goa,delay_local_random_1,delay_local_edge_all,delay_local_dmin,t_comm_local_all,t_comm_goa,t_comm_random_1,t_comm_edge_all,t_comm_dmin,t_comp_local_all,t_comp_goa,t_comp_random_1,t_comp_edge_all,t_comp_dmin,N,N_goa,N_dmin,t_goa
44.744,56.064,55.972,56.168,55.856,1789.7478884727798,936.7600732062277,860.2428540445563,939.7856546376677,946.8169946161313,1789.7478884727798,16.986959502813,29.678881448189895,0.0,27.524525761720295,0.0,171.2048981092822,68.75260931897226,151.8966171145961,176.18210511641414,0.0,748.5682155941334,761.8113632773943,787.8890375230719,743.1103637379963,50,49.198,48.704,0.06931056976318359
