accuracy_local_all,accuracy_uao,accuracy_random_1,accuracy_random_2,accuracy_random_3,accuracy_edge_all,accuracy_dmin,delay_local_all,delay_uao,delay_random_1,delay_random_2,delay_random_3,delay_edge_all,delay_dmin,N_uao,N_rand_2,N_rand_3,N_dmin,N
44.26470588235294,52.73529411764706,49.88235294117648,52.76470588235295,49.352941176470594,54.73529411764706,47.23529411764706,34.45514970903105,52.20803983174371,51.589519977884365,74.38092358827792,42.6566025569406,103.52244976149925,29.089133164792145,207,282,154,100,340
