accuracy_local_all,accuracy_uao,accuracy_random_1,accuracy_random_2,accuracy_random_3,accuracy_edge_all,accuracy_dmin,delay_local_all,delay_uao,delay_random_1,delay_random_2,delay_random_3,delay_edge_all,delay_dmin,N_uao,N_rand_2,N_rand_3,N_dmin,N
43.769230769230774,53.38461538461538,52.03846153846153,52.84615384615385,48.65384615384615,54.73076923076924,47.96153846153847,35.01212225615923,50.32053597852618,49.78797639654427,59.28924587404001,37.93682968106073,79.54714842133484,28.167117837258765,177,217,127,100,260
