accuracy_local_all,accuracy_goa,accuracy_random_1,accuracy_edge_all,accuracy_dmin,delay_total_local_all,delay_total_goa,delay_total_random_1,delay_total_edge_all,delay_total_dmin,delay_local_local_all,delay_local_goa,delay_local_random_1,delay_local_edge_all,delay_local_dmin,t_comm_local_all,t_comm_goa,t_comm_random_1,t_comm_edge_all,t_comm_dmin,t_comp_local_all,t_comp_goa,t_comp_random_1,t_comp_edge_all,t_comp_dmin,N,N_goa,N_dmin,t_goa
45.222,54.692,53.862,56.162,52.324,3585.603926349308,2791.8855529973885,3011.4444856559876,3652.4738057539976,2383.264372200205,3585.603926349308,511.7845561714546,735.3168132344127,0.0,793.7737066559754,0.0,289.54093878248744,279.96391716825303,490.8599060144148,180.64719482514087,0.0,1990.5600580434466,1996.1637552533193,3161.613899739577,1408.8434707190884,100,79.506,66.588,0.22014844512939452
