accuracy_local_all,accuracy_uao,accuracy_random_1,accuracy_random_2,accuracy_random_3,accuracy_edge_all,accuracy_dmin,delay_local_all,delay_uao,delay_random_1,delay_random_2,delay_random_3,delay_edge_all,delay_dmin,N_uao,N_rand_2,N_rand_3,N_dmin,N
43.769230769230774,52.846153846153854,50.38461538461539,52.53846153846153,48.61538461538461,54.73076923076924,48.00000000000001,35.03208647192493,43.43419696855817,43.25423642382229,58.7214468891209,38.13213208328416,79.51594484333224,28.128010917106007,159,215,126,100,260
