accuracy_local_all,accuracy_goa,accuracy_random_1,accuracy_edge_all,accuracy_dmin,delay_total_local_all,delay_total_goa,delay_total_random_1,delay_total_edge_all,delay_total_dmin,delay_local_local_all,delay_local_goa,delay_local_random_1,delay_local_edge_all,delay_local_dmin,t_comm_local_all,t_comm_goa,t_comm_random_1,t_comm_edge_all,t_comm_dmin,t_comp_local_all,t_comp_goa,t_comp_random_1,t_comp_edge_all,t_comp_dmin,N,N_goa,N_dmin,t_goa
44.744,56.084,56.04,56.168,55.9,1789.7478884727798,858.7114060302572,863.0742860822392,868.6677996369883,838.5965264033555,1789.7478884727798,12.616943841099971,22.459368695828292,0.0,27.665572616415368,0.0,90.70829380979568,73.36514364229805,80.78297769756485,67.4700215818727,0.0,755.3861683793621,767.2497737441132,787.8848219394226,743.4609322050669,50,49.4,48.704,0.06631211471557617
