accuracy_local_all,accuracy_uao,accuracy_random_1,accuracy_random_2,accuracy_random_3,accuracy_edge_all,accuracy_dmin,delay_local_all,delay_uao,delay_random_1,delay_random_2,delay_random_3,delay_edge_all,delay_dmin,N_uao,N_rand_2,N_rand_3,N_dmin,N
43.727272727272734,52.590909090909086,51.09090909090909,52.0,48.54545454545455,54.31818181818181,48.13636363636364,35.32553424383873,39.77253598150256,40.45945742820568,51.27442045983378,35.13780772119577,67.61713060684987,27.403328275312912,144,179,107,93,220
